Date,Open,High,Low,Close,Adj Close,Volume
2015-03-30,12.390000,12.816667,12.120000,12.704667,12.704667,151342500
2015-03-31,12.902000,12.917333,12.560667,12.584667,12.584667,75399000
2015-04-01,12.580000,12.820000,12.403333,12.506000,12.506000,56919000
2015-04-02,12.682000,12.882000,12.666667,12.733333,12.733333,75156000
2015-04-06,13.200000,13.850000,13.166667,13.540000,13.540000,186837000
2015-04-07,13.500667,13.670667,13.409333,13.550000,13.550000,65218500
2015-04-08,13.880000,14.060000,13.724667,13.844667,13.844667,94546500
2015-04-09,13.895333,14.024667,13.741333,14.006000,14.006000,57003000
2015-04-10,13.990000,14.110000,13.933333,14.060000,14.060000,61015500
2015-04-13,14.029333,14.200000,13.936667,13.985333,13.985333,56373000
2015-04-14,13.904667,13.966000,13.700000,13.830667,13.830667,45390000
2015-04-15,13.830667,13.972667,13.773333,13.855333,13.855333,29286000
2015-04-16,13.846667,13.944667,13.752667,13.780000,13.780000,24886500
2015-04-17,13.666000,13.792000,13.566667,13.786000,13.786000,37048500
2015-04-20,13.785333,13.856667,13.590000,13.684667,13.684667,38389500
2015-04-21,13.720000,14.050000,13.620667,13.960667,13.960667,51487500
2015-04-22,14.166667,14.792000,14.112667,14.629333,14.629333,117945000
2015-04-23,14.551333,14.765333,14.476667,14.573333,14.573333,66168000
2015-04-24,14.700000,14.720000,14.534000,14.562000,14.562000,36417000
2015-04-27,14.837333,15.916667,14.800000,15.436667,15.436667,175089000
2015-04-28,15.650000,15.700000,15.202000,15.365333,15.365333,91281000
2015-04-29,15.336667,15.664667,15.175333,15.496667,15.496667,59041500
2015-04-30,15.359333,15.526000,15.011333,15.070000,15.070000,58678500
2015-05-01,15.329333,15.451333,14.694000,15.068667,15.068667,79225500
2015-05-04,15.212000,15.648667,15.140667,15.367333,15.367333,66519000
2015-05-05,15.850667,15.966667,15.275333,15.530000,15.530000,86953500
2015-05-06,15.606667,15.631333,15.213333,15.362000,15.362000,79063500
2015-05-07,14.733333,15.832000,14.683333,15.786667,15.786667,141838500
2015-05-08,15.732667,15.894000,15.580000,15.774000,15.774000,70023000
2015-05-11,15.752667,16.191999,15.687333,15.966000,15.966000,85084500
2015-05-12,16.007334,16.423332,15.879333,16.316000,16.316000,95451000
2015-05-13,16.507334,16.553333,16.150000,16.212000,16.212000,81603000
2015-05-14,16.321333,16.326000,16.083332,16.273333,16.273333,43438500
2015-05-15,16.261999,16.626667,16.166668,16.589333,16.589333,67914000
2015-05-18,16.466667,16.660000,16.400000,16.583332,16.583332,50298000
2015-05-19,16.562000,16.733334,16.410000,16.476000,16.476000,55113000
2015-05-20,16.475332,16.516001,16.091333,16.290001,16.290001,56334000
2015-05-21,16.202000,16.441334,16.157333,16.374666,16.374666,29559000
2015-05-22,16.358667,16.573334,16.334000,16.515333,16.515333,33346500
2015-05-26,16.511999,16.799999,16.433332,16.497334,16.497334,52480500
2015-05-27,16.567333,16.633333,16.370001,16.495333,16.495333,51123000
2015-05-28,16.468666,16.786667,16.336666,16.763332,16.763332,54709500
2015-05-29,16.733334,16.858000,16.628668,16.719999,16.719999,56839500
2015-06-01,16.760668,16.773333,16.497999,16.629999,16.629999,37576500
2015-06-02,16.594667,16.626667,16.420000,16.556667,16.556667,32022000
2015-06-03,16.546667,16.714666,16.467333,16.599333,16.599333,26722500
2015-06-04,16.500000,16.620001,16.380667,16.394667,16.394667,36804000
2015-06-05,16.400000,16.646667,16.378668,16.609333,16.609333,45330000
2015-06-08,16.723333,17.250000,16.687332,17.086000,17.086000,75255000
2015-06-09,17.026667,17.182667,16.942667,17.066668,17.066668,39166500
2015-06-10,16.793333,16.933332,16.566668,16.713333,16.713333,51817500
2015-06-11,16.884001,16.958000,16.695333,16.760668,16.760668,30661500
2015-06-12,16.680668,16.897333,16.680668,16.712667,16.712667,21334500
2015-06-15,16.646667,16.752001,16.400667,16.691999,16.691999,32793000
2015-06-16,16.675333,16.896000,16.606667,16.874666,16.874666,29770500
2015-06-17,16.811333,17.624001,16.801332,17.360666,17.360666,82693500
2015-06-18,17.466667,17.563999,17.334667,17.459333,17.459333,41740500
2015-06-19,17.493334,17.586666,17.340000,17.500668,17.500668,36945000
2015-06-22,17.476667,17.626667,17.046000,17.319332,17.319332,68416500
2015-06-23,17.354668,17.866667,17.238001,17.844667,17.844667,58062000
2015-06-24,17.798668,17.823334,17.581333,17.677999,17.677999,36184500
2015-06-25,17.763332,18.094000,17.683332,17.919333,17.919333,42738000
2015-06-26,17.926001,17.940666,17.733334,17.806000,17.806000,57576000
2015-06-29,17.463333,17.730000,17.379999,17.468000,17.468000,52183500
2015-06-30,17.653334,18.061333,17.600000,17.884001,17.884001,46303500
2015-07-01,18.073999,18.174667,17.856667,17.943333,17.943333,31518000
2015-07-02,18.680000,18.830000,18.220667,18.667999,18.667999,107458500
2015-07-06,18.591999,18.779333,18.420000,18.648001,18.648001,61828500
2015-07-07,18.333332,18.346666,17.384666,17.858667,17.858667,91576500
2015-07-08,17.288000,17.386667,16.954000,16.997334,16.997334,93316500
2015-07-09,17.271999,17.530001,17.119333,17.194668,17.194668,50011500
2015-07-10,17.481333,17.533333,17.188000,17.276667,17.276667,39163500
2015-07-13,17.483334,17.503332,17.070000,17.477333,17.477333,44404500
2015-07-14,17.473333,17.732668,17.367332,17.709999,17.709999,28614000
2015-07-15,17.782667,17.832666,17.472000,17.542667,17.542667,30324000
2015-07-16,17.614668,17.813334,17.544001,17.778667,17.778667,24240000
2015-07-17,18.166668,18.369333,17.883333,18.310667,18.310667,75061500
2015-07-20,18.333332,19.110001,18.169333,18.817333,18.817333,74677500
2015-07-21,18.003332,18.233334,17.770000,17.784666,17.784666,91630500
2015-07-22,17.417999,17.962667,17.390667,17.858000,17.858000,46575000
2015-07-23,17.976667,17.993334,17.684668,17.813334,17.813334,33408000
2015-07-24,17.825333,18.072666,17.594667,17.694000,17.694000,42547500
2015-07-27,17.495333,17.628668,16.719334,16.867332,16.867332,70413000
2015-07-28,17.049999,17.693333,16.789333,17.654667,17.654667,58437000
2015-07-29,17.618000,17.859333,17.466667,17.587999,17.587999,41851500
2015-07-30,17.512667,17.796000,17.474001,17.785999,17.785999,30519000
2015-07-31,17.840000,17.957333,17.674667,17.743334,17.743334,33339000
2015-08-03,17.752666,17.780666,17.138000,17.332666,17.332666,38302500
2015-08-04,17.334000,17.781334,17.222668,17.752001,17.752001,35287500
2015-08-05,17.572001,18.066668,17.360001,18.008667,18.008667,93214500
2015-08-06,16.636000,17.000000,15.741333,16.408667,16.408667,219357000
2015-08-07,16.238667,16.248667,15.892667,16.167334,16.167334,76101000
2015-08-10,15.876667,16.198000,15.736667,16.076000,16.076000,62788500
2015-08-11,15.810000,15.953333,15.629333,15.824667,15.824667,63973500
2015-08-12,15.666667,15.984667,15.516000,15.878000,15.878000,55920000
2015-08-13,15.990667,16.431999,15.941333,16.167334,16.167334,70338000
2015-08-14,16.482668,16.528667,16.118000,16.209999,16.209999,65472000
2015-08-17,17.037333,17.106001,16.700666,16.999332,16.999332,107650500
2015-08-18,17.025333,17.396667,16.903999,17.381332,17.381332,62925000
2015-08-19,17.355333,17.376667,17.001333,17.016666,17.016666,54064500
2015-08-20,16.804001,16.970667,16.126667,16.145332,16.145332,73587000
2015-08-21,15.733333,16.253332,15.367333,15.384667,15.384667,98853000
2015-08-24,13.519333,15.426667,13.000000,14.591333,14.591333,143724000
2015-08-25,15.368000,15.393333,14.608000,14.668667,14.668667,64909500
2015-08-26,15.195333,15.200000,14.367333,14.989333,14.989333,74445000
2015-08-27,15.400000,16.316668,15.387333,16.199333,16.199333,114840000
2015-08-28,16.124001,16.763332,16.104668,16.565332,16.565332,82705500
2015-08-31,16.374666,16.996668,16.367332,16.604000,16.604000,70503000
2015-09-01,16.022667,16.400000,15.798000,15.908667,15.908667,81822000
2015-09-02,16.353333,16.525333,15.985333,16.512667,16.512667,69438000
2015-09-03,16.804001,16.805332,16.333332,16.371332,16.371332,62922000
2015-09-04,16.059334,16.272667,15.880000,16.128668,16.128668,55338000
2015-09-08,16.336666,16.610666,16.270000,16.544666,16.544666,47073000
2015-09-09,16.803333,16.950001,16.553333,16.594000,16.594000,50862000
2015-09-10,16.482000,16.714666,16.355333,16.565332,16.565332,40635000
2015-09-11,16.509333,16.682667,16.315332,16.682667,16.682667,35262000
2015-09-14,16.740000,16.950001,16.644667,16.879333,16.879333,43363500
2015-09-15,16.850000,16.973333,16.633333,16.904667,16.904667,44002500
2015-09-16,16.869333,17.525333,16.858667,17.483334,17.483334,66256500
2015-09-17,17.597334,17.700001,17.379333,17.471333,17.471333,53787000
2015-09-18,17.197332,17.587999,17.166668,17.374666,17.374666,56446500
2015-09-21,17.598667,18.104668,17.053333,17.613333,17.613333,91803000
2015-09-22,17.268667,17.510000,17.058001,17.396000,17.396000,54966000
2015-09-23,17.463333,17.472000,17.172001,17.403999,17.403999,39012000
2015-09-24,17.302000,17.563334,17.080667,17.541332,17.541332,51723000
2015-09-25,17.774000,17.794001,17.076668,17.127333,17.127333,56601000
2015-09-28,17.156668,17.319332,16.440666,16.562000,16.562000,73516500
2015-09-29,16.697332,16.982000,16.364000,16.443333,16.443333,55548000
2015-09-30,16.799999,16.826668,16.156000,16.559999,16.559999,73944000
2015-10-01,16.500668,16.566668,15.808667,15.992000,15.992000,68595000
2015-10-02,15.706667,16.513332,15.662000,16.504667,16.504667,66360000
2015-10-05,16.589333,16.656000,16.275333,16.410000,16.410000,55348500
2015-10-06,16.000000,16.202000,15.705333,16.097334,16.097334,78378000
2015-10-07,15.775333,15.846667,15.274667,15.464000,15.464000,102210000
2015-10-08,15.338667,15.381333,14.754000,15.114667,15.114667,91998000
2015-10-09,14.728667,14.958000,14.557333,14.712667,14.712667,92376000
2015-10-12,14.866000,14.866667,14.351333,14.372000,14.372000,57544500
2015-10-13,14.218667,14.834667,14.075333,14.616667,14.616667,77572500
2015-10-14,14.711333,14.730000,14.362000,14.458667,14.458667,46566000
2015-10-15,14.428667,14.782000,14.246667,14.754000,14.754000,42663000
2015-10-16,14.869333,15.365333,14.858000,15.134000,15.134000,65017500
2015-10-19,15.100000,15.410000,14.996000,15.206667,15.206667,37618500
2015-10-20,15.181333,15.240000,13.466667,14.202000,14.202000,223500000
2015-10-21,14.132667,14.320667,13.920000,14.006000,14.006000,62272500
2015-10-22,14.104000,14.383333,13.960000,14.114667,14.114667,42378000
2015-10-23,14.333333,14.356667,13.846000,13.939333,13.939333,63532500
2015-10-26,14.092000,14.392000,14.000000,14.350667,14.350667,50871000
2015-10-27,14.322667,14.473333,13.834000,14.023333,14.023333,52791000
2015-10-28,14.087333,14.230000,13.886667,14.197333,14.197333,40929000
2015-10-29,14.116667,14.250000,14.042667,14.108667,14.108667,27075000
2015-10-30,14.026667,14.108667,13.592667,13.795333,13.795333,66583500
2015-11-02,13.928000,14.386667,13.814667,14.252667,14.252667,58918500
2015-11-03,14.256667,14.296000,13.850000,13.890000,13.890000,124987500
2015-11-04,15.133333,15.516000,15.013333,15.442000,15.442000,190896000
2015-11-05,15.372000,15.638667,15.279333,15.451333,15.451333,67452000
2015-11-06,15.380000,15.557333,15.300000,15.490667,15.490667,36679500
2015-11-09,15.532667,15.532667,14.954000,15.022000,15.022000,57763500
2015-11-10,14.898667,14.913333,14.405333,14.433333,14.433333,69255000
2015-11-11,14.518000,14.632000,14.242000,14.605333,14.605333,50217000
2015-11-12,14.523333,14.600000,14.177333,14.196000,14.196000,43738500
2015-11-13,14.196667,14.199333,13.768000,13.812667,13.812667,51454500
2015-11-16,13.739333,14.332000,13.720000,14.287333,14.287333,43881000
2015-11-17,14.346667,14.400000,14.093333,14.266667,14.266667,32230500
2015-11-18,14.300000,14.758667,14.168000,14.738000,14.738000,42178500
2015-11-19,14.702667,15.079333,14.686667,14.786667,14.786667,37566000
2015-11-20,14.899333,15.000000,14.238667,14.667333,14.667333,66010500
2015-11-23,14.490000,14.612000,14.312000,14.516667,14.516667,37893000
2015-11-24,14.358000,14.733333,14.333333,14.550000,14.550000,37204500
2015-11-25,14.756000,15.388667,14.692000,15.309333,15.309333,59862000
2015-11-27,15.404000,15.483333,15.134000,15.440667,15.440667,29241000
2015-11-30,15.452667,15.618667,15.272000,15.350667,15.350667,39897000
2015-12-01,15.404000,15.866667,15.403333,15.812667,15.812667,56010000
2015-12-02,15.800000,15.906667,15.415333,15.466000,15.466000,44722500
2015-12-03,15.698667,15.830000,15.333333,15.514000,15.514000,44094000
2015-12-04,15.497333,15.551333,15.177333,15.358667,15.358667,38604000
2015-12-07,15.180000,15.708667,15.076667,15.408667,15.408667,47163000
2015-12-08,15.168000,15.253333,14.946667,15.114667,15.114667,40314000
2015-12-09,15.113333,15.166667,14.714667,14.968000,14.968000,45867000
2015-12-10,14.980667,15.232667,14.909333,15.138000,15.138000,31075500
2015-12-11,15.016000,15.050000,14.442667,14.468000,14.468000,49030500
2015-12-14,14.500667,14.728000,14.324667,14.572000,14.572000,42406500
2015-12-15,14.788000,14.814667,14.533333,14.739333,14.739333,33666000
2015-12-16,14.806667,15.658667,14.715333,15.634000,15.634000,76564500
2015-12-17,15.596000,15.850667,15.320667,15.559333,15.559333,49479000
2015-12-18,15.526000,15.726667,15.286000,15.364000,15.364000,45213000
2015-12-21,15.446000,15.722000,15.405333,15.504000,15.504000,29298000
2015-12-22,15.666000,15.770000,15.308667,15.330000,15.330000,29422500
2015-12-23,15.478667,15.563333,15.208667,15.313333,15.313333,23325000
2015-12-24,15.370667,15.458667,15.218667,15.371333,15.371333,10620000
2015-12-28,15.432667,15.465333,15.036000,15.263333,15.263333,28519500
2015-12-29,15.337333,15.848000,15.303333,15.812667,15.812667,36094500
2015-12-30,15.773333,16.242001,15.711333,15.872667,15.872667,55468500
2015-12-31,15.900667,16.230000,15.891333,16.000668,16.000668,40725000
2016-01-04,15.381333,15.425333,14.600000,14.894000,14.894000,102406500
2016-01-05,15.090667,15.126000,14.666667,14.895333,14.895333,47802000
2016-01-06,14.666667,14.670000,14.398667,14.602667,14.602667,56686500
2016-01-07,14.279333,14.562667,14.244667,14.376667,14.376667,53314500
2016-01-08,14.524000,14.696000,14.051333,14.066667,14.066667,54421500
2016-01-11,14.267333,14.296667,13.533333,13.856667,13.856667,61371000
2016-01-12,14.106667,14.249333,13.687333,13.998000,13.998000,46378500
2016-01-13,14.134000,14.176667,13.333333,13.354000,13.354000,61896000
2016-01-14,13.480667,14.000000,12.892000,13.745333,13.745333,97360500
2016-01-15,13.264667,13.671333,13.150000,13.666000,13.666000,83679000
2016-01-19,13.914000,14.031333,13.385333,13.648000,13.648000,60580500
2016-01-20,13.293333,13.418667,12.750000,13.246667,13.246667,87579000
2016-01-21,13.436667,13.548667,13.001333,13.331333,13.331333,47493000
2016-01-22,13.653333,13.700000,13.268667,13.503333,13.503333,46861500
2016-01-25,13.337333,13.571333,13.058667,13.092000,13.092000,40480500
2016-01-26,13.113333,13.188000,12.592000,12.904000,12.904000,74463000
2016-01-27,12.825333,12.884000,12.384667,12.538000,12.538000,54258000
2016-01-28,12.719333,12.752000,12.160667,12.646667,12.646667,68892000
2016-01-29,12.663333,12.916000,12.538667,12.746667,12.746667,42784500
2016-02-01,12.584000,13.301333,12.183333,13.129333,13.129333,79464000
2016-02-02,12.828000,12.874667,12.015333,12.185333,12.185333,86604000
2016-02-03,12.239333,12.262667,11.345333,11.565333,11.565333,118971000
2016-02-04,11.380000,11.732000,11.132667,11.688667,11.688667,65781000
2016-02-05,11.420000,11.533333,10.516000,10.840000,10.840000,141564000
2016-02-08,10.473333,10.476667,9.733333,9.866000,9.866000,139695000
